coord_x	coord_y
-40.272295	-17.726895
-40.275407	-17.72591
-40.279979	-17.722312
-40.282307	-17.717777
-40.282305	-17.715171
-40.28367	-17.710364
-40.283422	-17.707353
-40.285859	-17.700248
-40.290722	-17.698348
-40.295131	-17.699019
-40.296893	-17.697892
-40.297727	-17.695785
-40.299358	-17.688246
-40.298144	-17.682931
-40.298637	-17.674093
-40.307338	-17.665193
-40.308621	-17.66457
-40.317586	-17.663762
-40.322441	-17.660841
-40.324635	-17.656537
-40.325466	-17.652098
-40.324972	-17.650183
-40.321768	-17.645826
-40.321443	-17.643235
-40.323131	-17.640283
-40.328708	-17.63477
-40.333666	-17.631675
-40.335267	-17.62518
-40.33757	-17.623116
-40.339918	-17.621011
-40.343455	-17.615967
-40.34703	-17.612696
-40.347661	-17.613408
-40.35008	-17.61614
-40.347866	-17.627532
-40.348172	-17.630302
-40.352689	-17.636402
-40.354275	-17.643798
-40.35533	-17.643438
-40.361062	-17.636197
-40.367423	-17.617948
-40.371578	-17.611984
-40.375361	-17.610674
-40.379551	-17.610836
-40.382		-17.612676
-40.388454	-17.620591
-40.391774	-17.623012
-40.396428	-17.625131
-40.398109	-17.622837
-40.403089	-17.611045
-40.405611	-17.609051
-40.407976	-17.608555
-40.414085	-17.609623
-40.415678	-17.602871
-40.417831	-17.598624
-40.417726	-17.594561
-40.416633	-17.592389
-40.416338	-17.587751
-40.415564	-17.585905
-40.412713	-17.588391
-40.411633	-17.588589
-40.409415	-17.585151
-40.409691	-17.583101
-40.413081	-17.578629
-40.414141	-17.575685
-40.413408	-17.573693
-40.410083	-17.570779
-40.4103	-17.567754
-40.413043	-17.566631
-40.417666	-17.566794
-40.42341	-17.568716
-40.427745	-17.566236
-40.431696	-17.567089
-40.437488	-17.56996
-40.440938	-17.576706
-40.443356	-17.578539
-40.444717	-17.578295
-40.451005	-17.572668
-40.460031	-17.568029
-40.462855	-17.558382
-40.465553	-17.555352
-40.466945	-17.550581
-40.470153	-17.54547
-40.471999	-17.539315
-40.474815	-17.533305
-40.477165	-17.530982
-40.483097	-17.52862
-40.485792	-17.526381
-40.488678	-17.519317
-40.487427	-17.510881
-40.483943	-17.507173
-40.483498	-17.505465
-40.485167	-17.50002
-40.48203	-17.492118
-40.482616	-17.48804
-40.486383	-17.488725
-40.48807	-17.488162
-40.492446	-17.487545
-40.495055	-17.486259
-40.495665	-17.482447
-40.497471	-17.478663
-40.500196	-17.475787
-40.505133	-17.475134
-40.510723	-17.466046
-40.513671	-17.464764
-40.516973	-17.460635
-40.520557	-17.457877
-40.520945	-17.45595
-40.519114	-17.452694
-40.518588	-17.449512
-40.520195	-17.444339
-40.524197	-17.443906
-40.528375	-17.444462
-40.532531	-17.442609
-40.535828	-17.442536
-40.538938	-17.441589
-40.548695	-17.436403
-40.553774	-17.435096
-40.556308	-17.432986
-40.559776	-17.426783
-40.56356	-17.424388
-40.567082	-17.417223
-40.569697	-17.415419
-40.577085	-17.413146
-40.579347	-17.413421
-40.585956	-17.415386
-40.591665	-17.419211
-40.597121	-17.420161
-40.603998	-17.417622
-40.608332	-17.417358
-40.612147	-17.412284
-40.619625	-17.409439
-40.62309	-17.405509
-40.622222	-17.40282
-40.616609	-17.399575
-40.613881	-17.397126
-40.608161	-17.394558
-40.602092	-17.393125
-40.598994	-17.391347
-40.598279	-17.389165
-40.598256	-17.387512
-40.60085	-17.383933
-40.601238	-17.382063
-40.60058	-17.380111
-40.598188	-17.378146
-40.597323	-17.376417
-40.597555	-17.37342
-40.599031	-17.369246
-40.598552	-17.364066
-40.600737	-17.360298
-40.60541	-17.359496
-40.6043	-17.355723
-40.597277	-17.350162
-40.592341	-17.345001
-40.593608	-17.342363
-40.598747	-17.340968
-40.602062	-17.340933
-40.603918	-17.335395
-40.606077	-17.332933
-40.60864	-17.326497
-40.60596	-17.324558
-40.606137	-17.323537
-40.605356	-17.322912
-40.597725	-17.32396
-40.594457	-17.323093
-40.592619	-17.317088
-40.590131	-17.312506
-40.588167	-17.312993
-40.584042	-17.312074
-40.581833	-17.310647
-40.575111	-17.300768
-40.571859	-17.294295
-40.562864	-17.288899
-40.554697	-17.288053
-40.552459	-17.28705
-40.547366	-17.283235
-40.54996	-17.278605
-40.552526	-17.277003
-40.556619	-17.275869
-40.561589	-17.272036
-40.562555	-17.268761
-40.56304	-17.263729
-40.562409	-17.261591
-40.563188	-17.257728
-40.563645	-17.256826
-40.570868	-17.252487
-40.571865	-17.250901
-40.571474	-17.248998
-40.568588	-17.247783
-40.568222	-17.246599
-40.569525	-17.241141
-40.568913	-17.240401
-40.56583	-17.240415
-40.56408	-17.239503
-40.561421	-17.232718
-40.55801	-17.230205
-40.557831	-17.228256
-40.559492	-17.226058
-40.55914	-17.22226
-40.562172	-17.21805
-40.561922	-17.211905
-40.56116	-17.208741
-40.558515	-17.203952
-40.553676	-17.203024
-40.552		-17.198682
-40.554679	-17.194278
-40.554563	-17.192276
-40.553395	-17.190461
-40.553477	-17.18856
-40.557363	-17.185411
-40.56249	-17.184883
-40.566199	-17.182993
-40.572142	-17.181899
-40.574224	-17.179864
-40.574195	-17.176956
-40.572913	-17.17445
-40.57314	-17.173331
-40.576001	-17.170596
-40.577361	-17.16749
-40.577945	-17.162213
-40.575415	-17.157881
-40.575468	-17.156918
-40.577636	-17.153412
-40.577276	-17.149644
-40.578229	-17.149239
-40.578774	-17.147779
-40.577718	-17.144141
-40.574661	-17.143077
-40.573393	-17.141428
-40.57083	-17.140121
-40.569042	-17.137781
-40.56787	-17.135798
-40.567996	-17.131658
-40.563945	-17.128467
-40.56253	-17.125857
-40.561919	-17.122876
-40.562703	-17.119561
-40.561698	-17.11129
-40.558172	-17.107749
-40.55681	-17.10439
-40.556401	-17.089132
-40.561031	-17.081962
-40.563529	-17.080404
-40.567536	-17.08121
-40.570115	-17.079761
-40.570254	-17.069447
-40.571282	-17.065411
-40.569545	-17.059699
-40.566941	-17.05788
-40.566285	-17.056605
-40.565723	-17.053009
-40.564505	-17.051552
-40.564225	-17.048505
-40.559472	-17.041136
-40.556386	-17.031531
-40.5555	-17.022996
-40.552196	-17.019159
-40.555195	-17.01293
-40.554025	-17.006886
-40.549971	-17.000934
-40.548124	-16.990151
-40.54506	-16.98373
-40.543113	-16.982297
-40.53464	-16.980344
-40.531697	-16.974865
-40.528972	-16.973417
-40.522748	-16.966596
-40.519533	-16.964218
-40.51759	-16.964159
-40.515943	-16.963105
-40.515557	-16.962246
-40.516614	-16.960582
-40.514847	-16.958331
-40.511752	-16.950085
-40.510002	-16.94754
-40.507425	-16.939358
-40.507456	-16.937278
-40.505729	-16.933411
-40.505445	-16.930402
-40.503446	-16.927511
-40.50136	-16.922337
-40.496758	-16.916863
-40.495719	-16.910598
-40.49231	-16.90364
-40.492138	-16.899466
-40.490608	-16.895651
-40.491944	-16.886931
-40.490822	-16.884021
-40.484622	-16.878501
-40.47979	-16.876339
-40.475615	-16.877449
-40.47039	-16.877023
-40.465246	-16.878105
-40.460002	-16.877985
-40.45527	-16.879828
-40.453723	-16.881125
-40.452832	-16.886219
-40.4511	-16.890575
-40.448554	-16.891896
-40.446525	-16.8919
-40.443886	-16.893055
-40.438896	-16.891397
-40.437611	-16.892832
-40.436583	-16.892686
-40.434299	-16.887071
-40.432013	-16.886788
-40.426225	-16.889261
-40.42309	-16.894393
-40.417224	-16.898798
-40.415334	-16.899031
-40.412611	-16.897168
-40.408213	-16.898019
-40.40718	-16.898219
-40.405723	-16.898132
-40.401376	-16.8902
-40.399582	-16.888084
-40.393227	-16.88622
-40.377669	-16.886035
-40.375519	-16.885403
-40.373746	-16.883758
-40.370282	-16.878147
-40.371365	-16.875286
-40.370976	-16.874434
-40.366103	-16.873703
-40.364495	-16.874153
-40.36219	-16.877604
-40.358803	-16.879058
-40.356086	-16.881336
-40.353284	-16.88544
-40.348728	-16.886665
-40.34792	-16.887575
-40.349365	-16.892977
-40.349364	-16.895883
-40.348364	-16.898837
-40.345904	-16.898832
-40.341502	-16.89752
-40.339502	-16.898016
-40.331141	-16.907559
-40.326764	-16.908849
-40.324585	-16.908323
-40.322548	-16.903574
-40.320369	-16.903486
-40.315228	-16.904816
-40.313423	-16.900823
-40.310031	-16.896166
-40.306198	-16.896088
-40.304218	-16.892658
-40.302392	-16.891774
-40.300307	-16.892415
-40.298699	-16.893916
-40.29853	-16.898233
-40.295031	-16.903245
-40.290801	-16.904537
-40.287588	-16.903982
-40.28464	-16.901353
-40.281256	-16.900714
-40.278729	-16.894896
-40.275635	-16.892398
-40.275312	-16.886971
-40.272006	-16.877739
-40.271586	-16.869724
-40.264556	-16.864559
-40.264311	-16.86268
-40.265645	-16.859844
-40.259082	-16.857882
-40.254893	-16.860646
-40.251738	-16.859582
-40.251445	-16.848563
-40.251078	-16.847719
-40.247225	-16.846197
-40.246526	-16.84527
-40.251029	-16.838387
-40.250448	-16.830686
-40.252498	-16.826941
-40.253145	-16.824177
-40.255866	-16.823011
-40.258089	-16.820255
-40.258698	-16.81398
-40.257423	-16.806072
-40.261563	-16.803115
-40.264088	-16.798636
-40.267101	-16.797603
-40.269695	-16.794861
-40.278757	-16.799769
-40.282418	-16.80352
-40.285415	-16.803098
-40.294278	-16.796156
-40.296949	-16.797241
-40.30039	-16.797342
-40.303445	-16.79852
-40.310002	-16.799115
-40.315996	-16.80057
-40.323224	-16.8008
-40.325936	-16.799017
-40.329527	-16.793036
-40.335096	-16.787766
-40.338198	-16.787206
-40.342972	-16.788206
-40.345113	-16.786799
-40.343858	-16.78384
-40.341024	-16.78293
-40.335456	-16.779246
-40.334082	-16.777117
-40.332476	-16.769079
-40.3293	-16.764058
-40.328286	-16.763626
-40.327603	-16.760618
-40.322236	-16.752491
-40.319748	-16.745813
-40.313034	-16.740294
-40.309785	-16.735747
-40.309418	-16.732794
-40.311418	-16.727248
-40.311478	-16.724981
-40.310199	-16.71882
-40.303425	-16.711762
-40.301975	-16.70771
-40.30262	-16.70322
-40.306638	-16.696298
-40.309972	-16.696068
-40.310669	-16.695374
-40.311803	-16.687391
-40.311085	-16.684215
-40.313642	-16.681308
-40.312607	-16.674966
-40.306748	-16.666452
-40.302778	-16.657362
-40.297867	-16.651998
-40.297607	-16.643702
-40.296107	-16.640759
-40.29375	-16.638565
-40.294578	-16.632894
-40.29169	-16.62162
-40.286862	-16.614994
-40.28748	-16.61122
-40.286919	-16.609259
-40.283448	-16.604306
-40.284587	-16.601749
-40.287258	-16.600159
-40.287258	-16.597103
-40.285807	-16.592071
-40.283113	-16.58698
-40.275285	-16.578156
-40.275895	-16.575937
-40.27511	-16.57295
-40.273593	-16.572873
-40.27125	-16.574002
-40.268305	-16.573075
-40.261087	-16.574159
-40.259998	-16.573929
-40.258032	-16.57011
-40.256062	-16.570116
-40.254308	-16.568968
-40.252287	-16.569423
-40.248665	-16.573103
-40.246644	-16.573095
-40.245714	-16.57155
-40.246002	-16.567323
-40.245475	-16.566527
-40.241281	-16.564958
-40.238886	-16.565054
-40.236284	-16.563643
-40.234892	-16.562041
-40.234859	-16.559095
-40.233747	-16.557465
-40.22943	-16.560977
-40.221781	-16.56506
-40.217708	-16.566256
-40.211644	-16.572656
-40.208585	-16.573058
-40.206975	-16.572083
-40.20486	-16.572151
-40.200846	-16.574761
-40.199951	-16.574273
-40.199364	-16.57127
-40.197953	-16.569825
-40.189805	-16.570498
-40.185668	-16.572029
-40.179306	-16.577575
-40.177423	-16.580013
-40.172694	-16.582242
-40.171943	-16.581408
-40.172473	-16.576969
-40.16539	-16.577558
-40.16248	-16.58
-40.159475	-16.579856
-40.158586	-16.579312
-40.158913	-16.575038
-40.160646	-16.572677
-40.16061	-16.571498
-40.155281	-16.565228
-40.154705	-16.562365
-40.155673	-16.559227
-40.158356	-16.560399
-40.160037	-16.5581
-40.160975	-16.558095
-40.1595	-16.554618
-40.161585	-16.552673
-40.162423	-16.550576
-40.16117	-16.543818
-40.165135	-16.542319
-40.166342	-16.538547
-40.172445	-16.538336
-40.174476	-16.537422
-40.172943	-16.535317
-40.168729	-16.535045
-40.170834	-16.523682
-40.167468	-16.520655
-40.1665	-16.520828
-40.163368	-16.523874
-40.161589	-16.523181
-40.158103	-16.513286
-40.150642	-16.504253
-40.139917	-16.495101
-40.134363	-16.487275
-40.130249	-16.47925
-40.121783	-16.470237
-40.120336	-16.466098
-40.11808	-16.466124
-40.115415	-16.465126
-40.115413	-16.462168
-40.113708	-16.45427
-40.11289	-16.452328
-40.109503	-16.449419
-40.10519	-16.439911
-40.102924	-16.436543
-40.099686	-16.423615
-40.098287	-16.420743
-40.09734	-16.420363
-40.095642	-16.421513
-40.094865	-16.423825
-40.094616	-16.431135
-40.091862	-16.43409
-40.094559	-16.443406
-40.096669	-16.44758
-40.094483	-16.449428
-40.08798	-16.451687
-40.086539	-16.454792
-40.084198	-16.456714
-40.083394	-16.458509
-40.084022	-16.461601
-40.083603	-16.46346
-40.081695	-16.464274
-40.079031	-16.463763
-40.068804	-16.46026
-40.065419	-16.457053
-40.064134	-16.443592
-40.061132	-16.439576
-40.062845	-16.436166
-40.06308	-16.433673
-40.062338	-16.431518
-40.061498	-16.430868
-40.054332	-16.432737
-40.051646	-16.431194
-40.048818	-16.423979
-40.045192	-16.421573
-40.044228	-16.417616
-40.040645	-16.411351
-40.041506	-16.405213
-40.039532	-16.403151
-40.037476	-16.396453
-40.032121	-16.391532
-40.03164	-16.387129
-40.025429	-16.366001
-40.024364	-16.356049
-40.021326	-16.355395
-40.01981	-16.353961
-40.018846	-16.349735
-40.016142	-16.346535
-40.011083	-16.345801
-40.012395	-16.341965
-40.010864	-16.339658
-40.003941	-16.336628
-39.996302	-16.331675
-39.995146	-16.330199
-39.99625	-16.324039
-39.993698	-16.319485
-39.991418	-16.317319
-39.991329	-16.313239
-39.989691	-16.311715
-39.984461	-16.311407
-39.983365	-16.311915
-39.9812	-16.311431
-39.980364	-16.310543
-39.978011	-16.31067
-39.977703	-16.312714
-39.97903	-16.316369
-39.977696	-16.317949
-39.97352	-16.317783
-39.972286	-16.318313
-39.969752	-16.322961
-39.97026	-16.326463
-39.969283	-16.327233
-39.966295	-16.326744
-39.960118	-16.321417
-39.957786	-16.31536
-39.958253	-16.310205
-39.957757	-16.307853
-39.954921	-16.304412
-39.953868	-16.299559
-39.951863	-16.297389
-39.944079	-16.294574
-39.943147	-16.291602
-39.942113	-16.291326
-39.939784	-16.293481
-39.938864	-16.293326
-39.933338	-16.288225
-39.933222	-16.28485
-39.932281	-16.283137
-39.928978	-16.282261
-39.926811	-16.28241
-39.922004	-16.28486
-39.9163	-16.283376
-39.915838	-16.28079
-39.91717	-16.271332
-39.919725	-16.263273
-39.924339	-16.26082
-39.928163	-16.257681
-39.933007	-16.250559
-39.935896	-16.247635
-39.936144	-16.245315
-39.935363	-16.243396
-39.93067	-16.237654
-39.925013	-16.23241
-39.922332	-16.228364
-39.917758	-16.223654
-39.914813	-16.217407
-39.911864	-16.215913
-39.912256	-16.20984
-39.908019	-16.210221
-39.901802	-16.208038
-39.899809	-16.202584
-39.898026	-16.200901
-39.89089	-16.197356
-39.884478	-16.196561
-39.883014	-16.194227
-39.882607	-16.186617
-39.883478	-16.182208
-39.882561	-16.163315
-39.885831	-16.156688
-39.886031	-16.152366
-39.8869	-16.150511
-39.892374	-16.150443
-39.893315	-16.149914
-39.89559	-16.147414
-39.896701	-16.143421
-39.89658	-16.141139
-39.892059	-16.137949
-39.890059	-16.137941
-39.887981	-16.139325
-39.885725	-16.142853
-39.883899	-16.144428
-39.882974	-16.144424
-39.880139	-16.14328
-39.872015	-16.136315
-39.863426	-16.126394
-39.860421	-16.124261
-39.856453	-16.11336
-39.858333	-16.108563
-39.864412	-16.103393
-39.865531	-16.100498
-39.866231	-16.095131
-39.874298	-16.093603
-39.877035	-16.091149
-39.877867	-16.08862
-39.877839	-16.084953
-39.876246	-16.079213
-39.876311	-16.077705
-39.880008	-16.072594
-39.881628	-16.067568
-39.883551	-16.065525
-39.891855	-16.060888
-39.898114	-16.059751
-39.899867	-16.058313
-39.898339	-16.050825
-39.899068	-16.049143
-39.907724	-16.040784
-39.914338	-16.036676
-39.916284	-16.034056
-39.918311	-16.032858
-39.921822	-16.028161
-39.925034	-16.02722
-39.931523	-16.026867
-39.93531	-16.023283
-39.934192	-16.020245
-39.932804	-16.018845
-39.927866	-16.016553
-39.926035	-16.011673
-39.917895	-16.006619
-39.914307	-16.001137
-39.914763	-15.999521
-39.923388	-15.994833
-39.939389	-15.994679
-39.944412	-15.992423
-39.95537	-15.990964
-39.957225	-15.991556
-39.962614	-15.995839
-39.964209	-15.998383
-39.964401	-15.99999
-39.963197	-16.003984
-39.963583	-16.004868
-39.965452	-16.004028
-39.96953	-16.003687
-39.979886	-16.005096
-39.981033	-16.004449
-39.981086	-16.003498
-39.978166	-15.999812
-39.979621	-15.997177
-39.982826	-15.996363
-39.988531	-15.996725
-39.99051	-15.994718
-39.991673	-15.994537
-39.994701	-16.000011
-39.996754	-16.001076
-39.998033	-16.000587
-40.00194	-16.001795
-40.00406	-16.001374
-40.004194	-16.000125
-40.002915	-15.998892
-40.000592	-15.994211
-40.002558	-15.993921
-40.007169	-15.994999
-40.008053	-15.994454
-40.01095	-15.986607
-40.013313	-15.983542
-40.018583	-15.983445
-40.020948	-15.98434
-40.022451	-15.985926
-40.021751	-15.989136
-40.022203	-15.989983
-40.027783	-15.985115
-40.025864	-15.981757
-40.026894	-15.98003
-40.027675	-15.979377
-40.030394	-15.98063
-40.03231	-15.978105
-40.032757	-15.977205
-40.030587	-15.97362
-40.031086	-15.972811
-40.03402	-15.973055
-40.038645	-15.972702
-40.043561	-15.973428
-40.045176	-15.972283
-40.046313	-15.970549
-40.046145	-15.969544
-40.042833	-15.968861
-40.04273	-15.96786
-40.044591	-15.96559
-40.045396	-15.961891
-40.048142	-15.961332
-40.051144	-15.962137
-40.055393	-15.962142
-40.060783	-15.963538
-40.062705	-15.96245
-40.063034	-15.960287
-40.063811	-15.959625
-40.065817	-15.959744
-40.066166	-15.958725
-40.064248	-15.95505
-40.059341	-15.953597
-40.058757	-15.952715
-40.058891	-15.95172
-40.06583	-15.94991
-40.065144	-15.943379
-40.065283	-15.942473
-40.066776	-15.941379
-40.065756	-15.939301
-40.070312	-15.937477
-40.074951	-15.941354
-40.076888	-15.941605
-40.078453	-15.94046
-40.077396	-15.934578
-40.076529	-15.933872
-40.074641	-15.93433
-40.068473	-15.93345
-40.069644	-15.929777
-40.065964	-15.924514
-40.069131	-15.925283
-40.070649	-15.926431
-40.071282	-15.925693
-40.069778	-15.919848
-40.066246	-15.917392
-40.065668	-15.909423
-40.069756	-15.90935
-40.072678	-15.911563
-40.071284	-15.912847
-40.07145	-15.913754
-40.074469	-15.919589
-40.079561	-15.923594
-40.080531	-15.923634
-40.084142	-15.919867
-40.086391	-15.913116
-40.083503	-15.910258
-40.083668	-15.907505
-40.082063	-15.906087
-40.081346	-15.904352
-40.083254	-15.902088
-40.084619	-15.896656
-40.091865	-15.896579
-40.094718	-15.898539
-40.09647	-15.899741
-40.095007	-15.903314
-40.096613	-15.905988
-40.09625	-15.906938
-40.09698	-15.907775
-40.099144	-15.90774
-40.103146	-15.90915
-40.104972	-15.911588
-40.109839	-15.912116
-40.112621	-15.910828
-40.112979	-15.907563
-40.116674	-15.903035
-40.119644	-15.903889
-40.12373	-15.903979
-40.129142	-15.907638
-40.137027	-15.905811
-40.138673	-15.904438
-40.139539	-15.900609
-40.139229	-15.898632
-40.140194	-15.898425
-40.141006	-15.898993
-40.144834	-15.898457
-40.145663	-15.898933
-40.145705	-15.901181
-40.148033	-15.904561
-40.148922	-15.904904
-40.150106	-15.904758
-40.152918	-15.902645
-40.153922	-15.899015
-40.156083	-15.899072
-40.158426	-15.902971
-40.159448	-15.908001
-40.164367	-15.909767
-40.165065	-15.909146
-40.165616	-15.905211
-40.16648	-15.904555
-40.169112	-15.905512
-40.168648	-15.906337
-40.170336	-15.907067
-40.171233	-15.905362
-40.175025	-15.903529
-40.175528	-15.901705
-40.174123	-15.900426
-40.173892	-15.897786
-40.167808	-15.894576
-40.167447	-15.893707
-40.165455	-15.893604
-40.163507	-15.886782
-40.164752	-15.883228
-40.166757	-15.881332
-40.166207	-15.878362
-40.164198	-15.874816
-40.165699	-15.872024
-40.165726	-15.867914
-40.167362	-15.867118
-40.169477	-15.867444
-40.171672	-15.869841
-40.173588	-15.870027
-40.178117	-15.867512
-40.181901	-15.862846
-40.185833	-15.863331
-40.186756	-15.862088
-40.186845	-15.859572
-40.19228	-15.857288
-40.194143	-15.857631
-40.194422	-15.859592
-40.196898	-15.861235
-40.199695	-15.862047
-40.200321	-15.859336
-40.198567	-15.858632
-40.198788	-15.856396
-40.199481	-15.855728
-40.206484	-15.854022
-40.206113	-15.850751
-40.20712	-15.846848
-40.205456	-15.845648
-40.206115	-15.844899
-40.20909	-15.844743
-40.209535	-15.842807
-40.212423	-15.841836
-40.213658	-15.839097
-40.212618	-15.835299
-40.217692	-15.835841
-40.218452	-15.835315
-40.219063	-15.830334
-40.217338	-15.826983
-40.217876	-15.826136
-40.220497	-15.8262
-40.222586	-15.827166
-40.223623	-15.827011
-40.224593	-15.825402
-40.224589	-15.824352
-40.222138	-15.821337
-40.222508	-15.8204
-40.227204	-15.818476
-40.227696	-15.817678
-40.227738	-15.815718
-40.229821	-15.812186
-40.229063	-15.808235
-40.229534	-15.80734
-40.231346	-15.806709
-40.231584	-15.805764
-40.230318	-15.804232
-40.230733	-15.803385
-40.234621	-15.802718
-40.23562	-15.80315
-40.237203	-15.804593
-40.246512	-15.805293
-40.247748	-15.806687
-40.25175	-15.806846
-40.25429	-15.809837
-40.255311	-15.810053
-40.258055	-15.808914
-40.262227	-15.808363
-40.263899	-15.810065
-40.262635	-15.812611
-40.265926	-15.813325
-40.267457	-15.812184
-40.268532	-15.812278
-40.270783	-15.81685
-40.272641	-15.816316
-40.273337	-15.817383
-40.274332	-15.817581
-40.27688	-15.813432
-40.28006	-15.811473
-40.281173	-15.807804
-40.282286	-15.807509
-40.286204	-15.811726
-40.289752	-15.812089
-40.29152	-15.814639
-40.294026	-15.81615
-40.300005	-15.815879
-40.303226	-15.816522
-40.304839	-15.815257
-40.311171	-15.815129
-40.313887	-15.818444
-40.320629	-15.820276
-40.323798	-15.819226
-40.327144	-15.817766
-40.329977	-15.818811
-40.331288	-15.82216
-40.332199	-15.822752
-40.336812	-15.823758
-40.339863	-15.820113
-40.338033	-15.817929
-40.338845	-15.816297
-40.342316	-15.817119
-40.346703	-15.816824
-40.352117	-15.815576
-40.35634	-15.812553
-40.358192	-15.812877
-40.362812	-15.816113
-40.366002	-15.816992
-40.367224	-15.816968
-40.368952	-15.814146
-40.371114	-15.813909
-40.372761	-15.819868
-40.374502	-15.822601
-40.37648	-15.82306
-40.37776	-15.821871
-40.377589	-15.817959
-40.3807	-15.817447
-40.382122	-15.814033
-40.383145	-15.814046
-40.385195	-15.816381
-40.387916	-15.815909
-40.390031	-15.818421
-40.391896	-15.819413
-40.393424	-15.816823
-40.396952	-15.813397
-40.398448	-15.814317
-40.401037	-15.812456
-40.401723	-15.814012
-40.400753	-15.816097
-40.401786	-15.81624
-40.406063	-15.811905
-40.409008	-15.810708
-40.409896	-15.809184
-40.411836	-15.809057
-40.414201	-15.806079
-40.415093	-15.805708
-40.417138	-15.807688
-40.418363	-15.807968
-40.420529	-15.807195
-40.421621	-15.805672
-40.424653	-15.805246
-40.427785	-15.801244
-40.428183	-15.792104
-40.427458	-15.789383
-40.43018	-15.784956
-40.43209	-15.778191
-40.436564	-15.775174
-40.441638	-15.768252
-40.443656	-15.767581
-40.445846	-15.765675
-40.451239	-15.759211
-40.457055	-15.754351
-40.459757	-15.752786
-40.461048	-15.75277
-40.46392	-15.755332
-40.468856	-15.762242
-40.470511	-15.763264
-40.471114	-15.766138
-40.47489	-15.767023
-40.475133	-15.77085
-40.480558	-15.774726
-40.483744	-15.775335
-40.488802	-15.773258
-40.494282	-15.765417
-40.500245	-15.767103
-40.505926	-15.76644
-40.50854	-15.767486
-40.513881	-15.772443
-40.518755	-15.780415
-40.516896	-15.790445
-40.5179	-15.797048
-40.524572	-15.797326
-40.531622	-15.794501
-40.539429	-15.794333
-40.541666	-15.794714
-40.547404	-15.798022
-40.552483	-15.803258
-40.560722	-15.803153
-40.563091	-15.802442
-40.56452	-15.801086
-40.566092	-15.796906
-40.570903	-15.791933
-40.572746	-15.787612
-40.572825	-15.785599
-40.571761	-15.783963
-40.569364	-15.782275
-40.567646	-15.77961
-40.566895	-15.777685
-40.567036	-15.77546
-40.568813	-15.774335
-40.576113	-15.774127
-40.577096	-15.77235
-40.578189	-15.772094
-40.584615	-15.772531
-40.590859	-15.772068
-40.592718	-15.771286
-40.593885	-15.767476
-40.59184	-15.762845
-40.592232	-15.761855
-40.595478	-15.760723
-40.600276	-15.760256
-40.603568	-15.758831
-40.599427	-15.750644
-40.599434	-15.746727
-40.600647	-15.742948
-40.603653	-15.740125
-40.60622	-15.736295
-40.611463	-15.73573
-40.613772	-15.734648
-40.625649	-15.717748
-40.629008	-15.715251
-40.633025	-15.717646
-40.635679	-15.72403
-40.637136	-15.729821
-40.641723	-15.729807
-40.644564	-15.728398
-40.646648	-15.726197
-40.648755	-15.721227
-40.65251	-15.719277
-40.654207	-15.715265
-40.660817	-15.706665
-40.66762	-15.706235
-40.670066	-15.70188
-40.671759	-15.700491
-40.680158	-15.699563
-40.681926	-15.69856
-40.681512	-15.693965
-40.684456	-15.69259
-40.685531	-15.687555
-40.688297	-15.682968
-40.693116	-15.679036
-40.694286	-15.677186
-40.695952	-15.671296
-40.699038	-15.668016
-40.704193	-15.665937
-40.706827	-15.665945
-40.708843	-15.666946
-40.713636	-15.671454
-40.718447	-15.671876
-40.723837	-15.674279
-40.731772	-15.674435
-40.7351	-15.676019
-40.737196	-15.678204
-40.740979	-15.67979
-40.743431	-15.683554
-40.743497	-15.685448
-40.741704	-15.690278
-40.737603	-15.696074
-40.73715	-15.699862
-40.739478	-15.703186
-40.741123	-15.70427
-40.748702	-15.706493
-40.754926	-15.710454
-40.760065	-15.712695
-40.76728	-15.713618
-40.773052	-15.711118
-40.777869	-15.707231
-40.782901	-15.700914
-40.785565	-15.691803
-40.780394	-15.681947
-40.779954	-15.679737
-40.789388	-15.671458
-40.790347	-15.669143
-40.794313	-15.663917
-40.807727	-15.655654
-40.810454	-15.650487
-40.816456	-15.64711
-40.818645	-15.645881
-40.821727	-15.645546
-40.826353	-15.64649
-40.828928	-15.6478
-40.831975	-15.653659
-40.830343	-15.668181
-40.83093	-15.670194
-40.832613	-15.671714
-40.839172	-15.674481
-40.841649	-15.682764
-40.843811	-15.682771
-40.848448	-15.68085
-40.850731	-15.681944
-40.855065	-15.686696
-40.863202	-15.688499
-40.86937	-15.691095
-40.876341	-15.69226
-40.878528	-15.693549
-40.881173	-15.69401
-40.883732	-15.693548
-40.889288	-15.69052
-40.891648	-15.69014
-40.898835	-15.691925
-40.902185	-15.691381
-40.907424	-15.683205
-40.908286	-15.679884
-40.90671	-15.674029
-40.909652	-15.670344
-40.911472	-15.663152
-40.913947	-15.660517
-40.922608	-15.656266
-40.926149	-15.655594
-40.92895	-15.660271
-40.93003	-15.660582
-40.935598	-15.656182
-40.948817	-15.655783
-40.951845	-15.654087
-40.953397	-15.652137
-40.959678	-15.647498
-40.96274	-15.647939
-40.965532	-15.651552
-40.967206	-15.656124
-40.971169	-15.662794
-40.972203	-15.663453
-40.974581	-15.668623
-40.976895	-15.674848
-40.977713	-15.687644
-40.979226	-15.691201
-40.98509	-15.692858
-41.001686	-15.708553
-41.005674	-15.713376
-41.011402	-15.713925
-41.024372	-15.711955
-41.035887	-15.713356
